NU_INSCRICAO,NU_NOTA_MT
aacb834258765a2959ee63c57d2be4923d11a696,466.02734481431736
c32e484025571dd94255a77f21de08ab8d2aaba8,487.9183785084654
d425deeec0a3c7006f14d732eff8933d5155067f,490.69374032952084
f7e7aa93db083d1f25b43cccf4ad2c03a7953cd3,463.7385001357664
716a178e9a6f7791b820da77879943ac9040a547,480.64539091922535
430212cd8767ef2bff8cda0f61729203fef7523e,433.6399490300585
e97d33221238e445688a0e984778d4ecac788be2,483.7953633654882
695c9481580951d830c4431fc6c9dee778ba9ca1,0.3262621227671012
4bc5712bdb9067b1814e969e71d5cdad59bb38d4,496.81165835894836
0411742cbb54fe1b6927b25f0bb52b885828c828,448.9910760436226
780505a9d5fc3c6da53686c0cc8bd871f4db00bc,425.7087095377986
bc40729846bf209b06e2a9a890e01d4e6780f5b4,0.3262621227671012
e4e7a38b58319ad0a5cde4848622b21783c907e9,476.3775934491326
9c5a0a82074c75cb072752d71da42b9c6c27b0a3,587.798504597323
aec1b63c3f0c9554e533752d8fe138ca82101d4a,441.99499941505684
4cc0fd1efaa148872a1f9edc1b44efef48c91c2b,475.4546876408179
4b48d500ba4410546ce01f7f6d44bcbafa73994f,427.67118714638247
edf33c347c866d26872f540bcc1f6ae415f3294c,457.4819162923862
54f4e6037b9d1eb4a2a134306d37176787f1c1d3,505.575558650123
3a265ea6ebdc4eb2520db912adf5592f03b3d634,436.55939812474145
99bfcef2dc3695a617f241bfd3b6ead3fd653d41,0.3262621227671012
0ade5488fd62db34c11a369bdbb4327faacc1635,0.3262621227671012
e418fbb77e6ff4103205f3b7f6a66d53183d809b,461.94693357385887
8ddbfe70cd41135cb6f125335a48d100789edbf7,417.2828072888563
fa2f4f80278ac5441ab2f2d8c02a9f920ba6c119,0.3262621227671012
1d3e406d0223d4cb0328850d689ba9fcadf62776,433.47739826892695
67d9e9d6629fff7ad9cdb0f1e48c76865637aa73,0.3262621227671012
ecaf075653faf2dcdf946c0ce50629f5083347c0,405.6862993601729
7a2bba61a48894f9bd6fc981f77f2b627b0d8ae6,484.999172559755
d43894c5e83bb3a7e5000636295b0b050de19309,0.3262621227671012
5b7877d12550dd35d27a02b66a13f2a27bce11ca,430.70433878787054
18f800ec03e33ebad5fb97aa8465dd3e5961337e,419.86059654019965
bb39cc6296f2c9da3963994899c5c34b50965720,0.3262621227671012
76facda8958cbaf5dba09a4d35d3b4de7596a49d,0.3262621227671012
b05356be088f726b5ba7e0b0a9aa1b5cf4157b2a,484.96522319950355
e887be276bf553575b20ed1a0de8833d9cb7e247,0.3262621227671012
cc8794762ffa592758b5117d67e0d02e2e8b9c49,503.05675483197166
894d277c608610fa8c31db531f64582b9569b2e9,437.22730757929577
b2e029961aa0f20071b74708e0d97e6f200ec582,461.01266916357173
12c7d85e168b09a0278df140a22bcb0052a59b0a,399.9634510342051
64c4892488a9c6281bdabf467a0b5a6382d248e6,477.15595055259956
944e790f6e64eccf6df361247858165f17dd7abb,0.3262621227671012
ac112e94587e6e4249b7182329ee5a5040ae94ea,524.2117594469357
a58cf11e498228f9aaca92b0c49f955a6163fb59,432.7497935730983
e8c84701c041b7f3b39f3125a0449fa633589fbe,518.3164254192282
af8dd560d9ea4adcfd0d2b6b5f81f95fad9c3222,573.8788040045667
c650c8f7cbe1a7b00f4edbcf43c8b97ce85d0d64,0.3262621227671012
ac9cc7dbe0e70fb6717aa371a23aa75e6594ec02,431.62111429013504
e64ad901853230e396be49311ea98121c348fac6,450.2799759235252
8532af19be3729ea233c1f29e4c015820fc7fb3a,480.75266834236874
6de1d7f2ad49d20e5782f8cacf4f0b677ff2d316,442.2842325119321
26853fd075fe27954772c3070997635b94f32b83,417.56590668000473
3159f29994dadd5cba1f94c3f3b9ac69e24c1cc2,509.69409590102924
574ec310dee846f9ae8eb278480257d463f6fbcc,470.00334989913
ebb32b8df4ff9b202ba904f310724ce230cb4305,0.3262621227671012
8a46e35787225c3e7adef2b998ad9c93a952106b,551.4691674046237
b62bf908b504e8c6898777a7f5b88afed358caea,436.37473150231136
10d22971ca4f53fc62d02905809ff1c37fbb68fc,590.9706590984035
0efd9ad5eb41ad08e1f1af9fbe59eb5845323860,438.5262368831803
cad47b624b484cb16291449cee30707a46c20199,0.3262621227671012
8f2c4684ec70392c718c278b10b04ddfbd4ced1f,554.8327860895563
bb6c0df09cb6663f142ce6da382b804353453af2,0.3262621227671012
c03f2bcf9ef69bcfdf270b6ffc6110408f0ead41,462.66368050016655
7bd0affe1bdd3681a0faecd80a3d48c023b986de,0.3262621227671012
d76614020539405f481c0f5ffb9e6f88a0bf21b7,446.02612688280834
5ce2df96a99343819ead41bf242044177439696d,0.3262621227671012
c7463ccdb0d2ad76b5823bfd016d420e02f4acc0,0.3262621227671012
a9216c3fc0c0bf14cda0ca26a71c205458b74896,0.3262621227671012
92acabe95cd7dd1ae1dd63547cde3a4939cf7e2e,480.6803575752322
ddbf5769bc4a6fb2aa16e5a031d8eb7796d1c04c,450.57439179979457
176b027cd932b17fcb6f119cfcef338a175062b8,415.83497029943584
41474f2dda61d97f38ba79906d3dbcce223d1bd1,516.4908278200794
421eb738f9e2ea73e5f4227c915762d6421102ac,0.3262621227671012
1c5a1514e6a5c44e5683ec01698a83ce474c2e4d,481.9478721085955
f113b266aeb3cb19dca62ae88de7cc55a13efbf1,-1.0975244279931644
134d96275e3893946c3a0e1d59f86b336fe64f6e,0.3262621227671012
d4e97da32ccb6987ec074aa48c24ce949c05a78c,431.774352832513
fa556e489987a0588e9a8edb5327e2bde1679670,0.3262621227671012
95c1d266a2524560761df98b376c17604733a6ad,516.2658490601946
c11c4303d2632cde64105a35554ecb77a8564260,463.2391688216497
30ddf113f77266181ef7bf57ea7d4ca3f505fec7,466.76362161244225
6d94e9582cfdb5d239f21b3ba08b619d81c5e8aa,525.6386685732771
3671441f51dc0c3d052e87d6b8beba46bb70bfeb,443.83020093366696
580c34923cbde328e0aef1641dd02033fc862c04,449.9987083513309
156e1fb82056b0f6953c443446eb4dcceed7c03b,0.3262621227671012
29d8bf198da9caa59047268faca60207da24d1b7,522.7387939307857
1b3f80a1cd9fff0408e96169fcaf006936b34fed,448.3571792904307
b5932043b62e0c58e16e2cc2c9d5489390e5c895,456.4209603954126
99092cc60948943c59d68d62ed81a75a03059113,452.5225143943001
fbfc631ae23a558d8dd92916cf2e8b5f923b0681,-3.883619391543732
dd69fca6f17420dc911016a79e70583ca7ea330d,442.1702507350613
d387995af060965fb9d18973f3dbf4904f071066,428.7857134331037
27dbf6c09f5e0f3756ad3e9ea156fbc330601a6a,459.6981306586434
543674772357cf9d8a7a8e7dfb89384af80ec30e,483.71835928671254
80a12b8a4c9df4ef4f78a33d41858b6f1ea24144,435.5199784588088
dc2699d27649dbe52ebbe10001c0bb5ba71310c0,0.3262621227671012
0736d379ea0962e316ce84cce8e883321be36abb,424.10714606642915
98cc842c547c69a0d27776e272fd8b61131b0b37,424.5378993365933
890b7696fa85ca2b3e90b3951efec2135e88d5cf,452.34731469191803
f3c4cd2f095979416fcac08d630fb1b1623ba5d6,718.0247961942125
d84b48f7dc7a6e387e6e985525143589754c5b13,463.11322357393993
71c9f09a9ed64f1cf7ba1bef4a614ad21e00afc9,503.7307391677071
dc4fe9d4124d9278f58f6f999711116a3fe58be7,463.82594830431236
f6624d763619c0898b34dc02adf06f53a1721cd0,429.1218279216458
60b1c12559860e7ad966da4c4db5c78e17278fc0,489.46628858782543
a3f3dcb89101d86171f8bb4f4f57939717cf298a,0.3262621227671012
4f365503582b97ea96462d0d36895a5e7f5926df,437.10619522636017
c80869804effb21d50cc8fff3f4c27ba5521240c,412.5293349379693
d0f351638d60e84b890a498d69c9a7961cdcdf36,446.45667523779167
48e8ec135997ff3676648d5c144c3c7150a7bbb1,426.3280249785651
45484014aefd10ea3e4b08fb93e66c251709cca6,443.0505774382521
ccd8d735f7b3c980582f9086a6cae8b9ce8dea54,443.29613166935934
b2e2d1aa1a539b402da8b8fe52520fdf9ed7cdd9,420.6752166923155
25c9e3b023d4d32d0f15cb9041ea6b2bfbec6a63,574.7898339990545
0fb75ce5f51e8afaf504c75de131eb31f89faf4f,427.35837373770966
26e6e8cec21236dfc21cf98812a3d99a3f87d99b,547.969089763986
c83c66733c5bd90a59996e473bb69e44f6522976,384.9953289691378
69c67ff1933e4fa099182bbcb24a229d0ad84d5d,0.3262621227671012
4c373daf5547a6292c4905696c148ec83f95f083,0.3262621227671012
4549620b5459bb28990580f4ca0b4c2adc5b1a68,0.3262621227671012
87f89c855f377c5b100ad2986cc6569e31d94a98,549.6502811376024
d0d8601aab147c191ae37365a930c1ed3eb0414b,0.3262621227671012
9a25537903e8e7eab1dfb357903d241e24e86fb8,0.3262621227671012
eaecf3dd32668664e1dcc2d6c7a69042824806a6,442.0027275372316
d19fa85793fcb8ae3126d10592c9c57d3b32971f,0.3262621227671012
c59b370d3aa06b68878c836bceac844953d74972,441.4208426911403
5a6d397150d1a9e9c82e120f92d1e782da34bddb,0.3262621227671012
b2128312e70fdb830091aecb6b27d82617e2e226,426.25387148447527
8257941af168c0cc15f28bd596fd922352dae732,442.47264480397763
854ce153823802674f35bbe1ec010b12e9b3a56f,431.4000505086054
27f1db4e266b154f6f7fbef9c225fab472652a7b,440.4268264535834
11b90bed4a05d11169f308370faf81d6e9ca2c4f,427.7747773293425
5c55b7aeae6cb75ec715b4629812175239e45c15,0.3262621227671012
1391c7de937e0fea2ad23ebb111e513bf2aca2af,0.3262621227671012
e9488c35627294cd8f5a809c0667aef7a3f0d465,0.3262621227671012
39c22d725a24b290af887b25175ae0a8d560db4b,0.3262621227671012
e001e1d73163c327a4d800697b1b36cd6921f60d,425.23881007619394
b83424ca8973e4b2eebf6eb9e26e842999432d22,421.292682913879
202da3f471204ad489ebf0c3856437337534112d,0.3262621227671012
912d751c54b46c860c5ba61666fc6fc59ca2689d,408.65836654491915
8376d681a277c58f06ab633a06eaa66391126246,0.3262621227671012
e114f7b197069bde8e158a0dbeaa022dd0c4e280,439.9498285863568
fa84edf183bd459ea9394d77bdc191683a75ff66,553.2621388349701
76190ff09a736ff83169394b770699b2709c5a27,473.8221511643399
515db15df8581ae72bb8e8358833016adee74e02,450.442039585488
e2a05053c19e6fba60d0e582e6c7f371728a7106,453.23169375099434
66c14322296ac259374ec98c5c3bb2bd67ba25e9,0.3262621227671012
2378556841bc8d5746f2b94d6adefc2db20f9518,522.0797321561743
1e6d55d7b1f72e9b7a8ea53f60f9434f830bc49a,0.3262621227671012
796d558152d241567f8a72b535a5e36fe78886f3,438.993296303602
1093edca7a04127a6e04570ee9cb58ef1bc0a69a,526.1514654818941
3c748fc7a94edb7ac1484373751ffa8574a3281d,436.5146906588246
344a6fc8038e291a6371f94963d7a7f5e1c4d55b,514.0167587462831
92510f53e4c26c81c3bb41aa9b4e967d1697cd12,0.3262621227671012
10a1e8808e744c619376bff659f859cd71e8c41d,429.3702717188765
fc959dafc37dde3f173f083486d84ce5c817443f,438.860549391063
6979d91c0a1903a336c640e14eed100821a0e24d,453.99807160236134
d4e37c4c1235ce014392f6c8ba0436f195b9e459,515.5245332427342
65ce75c2865eb4ae98e31b45fdc15f400d59e8cb,0.3262621227671012
565a955a60c6073157aa869c0351c626a7171ef3,527.2828387979437
5697c01ee87a008056ebc0993a1028b41a26d251,0.3262621227671012
99be797e423b5ae08fe342ea772738f71975df47,2469.0194955457023
b579ea83f2d6c15b2c717d16a89827d65f39904b,474.878636688741
e9373b5c22567bec508f2fa2580e4dc3ff687caa,528.6140139911342
a465af361b68bd536dd8bf61d522b9b21755ab60,518.1014403466154
c8feec2a94d996d03534ce935dec7a034667f107,844.2577275101114
af1890b4dbccbf8b6af56051a39bd4b13d1c971b,471.3542880777289
f4f7888cfe88b7a3b0f3d94749921976353ae82c,478.31892920173897
cdf60a765205a4e99eab17c72a68ff9cfd019dc6,470.590603179114
2e466f15ac7b80870736fac2d0cf4bd7f362e852,433.67717394121183
85fd1d2ab6ab9205e3ca4770dd1f6205e1f3de70,0.3262621227671012
fc83a5c665f70f39b4c7d326118cbf21a898e660,587.3104255113769
c26fbd904781a4f6c37a8f8969778f687c6c1424,0.3262621227671012
ced4913c2220be57c54bc9f87bb4f441d5976671,448.8116550359894
880ade460a231d722e8bb0e4d17f3c8f77663d37,414.89309289939894
7c869f5b89ddf3130c87011b6508ee59e32682c5,447.23897353448166
9027f65d4e576928ca59690c280050c53d66506a,667.9732399050165
09eb415bcb9842d207139c8bddf32427a134d51e,508.9360698003341
f8224c83e27f4921df62876f7ff660b1dab3d974,473.3361892167498
628b91ee9b4e1e4564424fbfff2ea9f8eddca032,0.3262621227671012
dfec3182aec0997207e0845b072498065ec89aac,677.4960807029177
d653549f6d0ba70e2113b2cc56e9a83e331d2462,558.6423900786806
e95674df974af80342f676ca9e3540aecec2b8dc,486.9890447545816
f9333cc1eb8af5bca5469d91e2c5d5f661b118ea,529.2467449072767
2b7b15015ab18dc51893827c7e3f01d931a70410,0.3262621227671012
22d86e8b43a9412df86ec15ac231b9919e3ec905,452.5457552883793
1c61035799f6afe7f44c1fb68567d7a8945c3943,602.7187480393816
d5ed4b8732b0d7127a64f7e71137d321c56cc198,426.59213780500187
63edbbe59337f861a710bee4fe8a691d231f23da,418.66807091497077
f62bf9257782d839d38f84376b79611ed0de655d,0.3262621227671012
cf14952b5b09ad1a9497769e3a08da2fd74c6102,0.3262621227671012
21b8ef230efbfca6b5f15b36a3243d76ed390967,505.85218409337295
fdfca50f5e6cacd5b30bc546f0fbc271e9a312ff,441.68772044293775
467fdbfc0c6cab31b0d85ec5e373d82fa3790321,0.3262621227671012
3de3c134579726fe4606b7a05f82ce19f00adb09,691.7098060909677
0f3f9e48790ed9d6ed17ff5e9cb989849b31cc8c,429.21924529858126
bdaf0955746c2cdd3b9ac2538c7502d312fffed8,415.5468415983972
520c60d32fd2af8be76abd332859b36d8ae45900,455.901976398008
6cb6e2310b52c2898e500f81bea938446592568b,481.26905763782753
0193b535914e1c5a445bede11a408bf1709cd3cb,462.76239091791405
f3669f0c65dbf99cdf8f5f176587e84d5fc7560f,486.089602119105
c512a461034cd90a9c5f1a32332b748041cfeba3,0.3262621227671012
6f77bbe0fc418131d06d15f50b30073eae680dbb,0.3262621227671012
9b378e3937af8e97d4753cdf0c8917306354aaaf,450.58829618506326
1c92f54a5fe563622a0e23cf116461a7e147efd8,553.6395333174635
90facc45f7578775e3278aa0bd4fb59dad4d37c1,444.7295886490513
563bd02a1204c85e79026a020ba5af29bce95c12,2.2036774519850155
c8062c4cc7e023996bd37b87295f5a2957ddb172,464.20902450271143
ea7cc5987f9cc7f756d501961f64fa5769013823,0.3262621227671012
f654c32a17935317b2e91d8e16aa8dcbf88e2ef2,596.1002748373915
7dd5b0fad5bd47ecbf2e047dee24866a9b5899d6,436.4851221431066
1b61f7e184c7040ae4cea725153965e1f7f75308,433.5857403676976
aea68e00d370c2a0cfd02bf868824dec427bf23a,0.3262621227671012
bdfdc7207977f88b15b3d0559fbf6f05b970c9cb,0.3262621227671012
95a9c65324583892b2d1a0c1c5163488f92d4a6d,412.538080972435
5b7e7632cf766876026d0da6aa7c6df77bc13438,438.98483659215464
a3be14b06b7aef01331da18e7a1678222b563151,0.3262621227671012
92b8965cf3fb76d11e5061f26e577c23d212b9c5,0.3262621227671012
96fd0462597b8cf21b1e918c1947106cd8359e5d,499.45437741913094
5c1cef937c40bf8c30c119160bedde7ef679454e,615.9977363709379
27dce80bee1eadbcd82bc7d09adb063e116870f6,0.3262621227671012
271a7e5b703fc3f29f6669415048a760e6355c5b,0.3262621227671012
e39fbeab552a4b6492346d821d095c3a0d691555,436.0446589205433
93694c58636eabfe86550e734efb3775ba4d739f,489.3064515505005
8982636d1f9cc5832eddae4d8a04ee2c6adbaebd,654.5783752862383
6c05e70130682975c1485a862b6e08b895650671,431.14731947593583
8db36ae38c19710d51d3715a6b2a5ecd84f94ff4,420.9198765538652
15043d6ede69cc06a2f2a72afcb05c1cdb5870d6,406.02667652704014
283df09083d3c7bec2590f22355c7ba32ec88623,473.44179076589836
40b96e97dc29dfc990656e30c1038e846b6c8ff2,0.3262621227671012
ff362d0a648559b9146fb97ee248eb423c3d6a50,0.3262621227671012
717ae2ab18e7ba03c4f3af66500ece6580b29b71,0.3262621227671012
5ae9771e0cd24b8eb599de2e0fd2e04a26520dd3,546.8203996334244
23131f453efc29c2af9553d307692c60a3add1ae,455.4126205824335
da42a6267fe6eb7baa0a4fd2a18aad577e6889b2,424.9683449704219
941646a7d24ee2837d7de90ff0a736bb8f61d68c,439.79389077313436
cd705413010e6e74f3b90ee78dbbd8b767488f0c,0.3262621227671012
5cd0dfc9a768868f28b11f9cf7870f11cc1ed185,510.533781460302
cb4393cd17b5bdc120dbc15ddd255aa1f35ba090,424.2780693953876
72882a9cffe151d94be90e02ce3967a91b628099,477.5924685078692
cf62916c9829bd3ad05104151eee856d6de7ca1c,608.5055677954126
6b8f4241357e65c0491cc0ef96396f811574134c,453.2068897949551
298806ed4313157d412e860ac3ea8833d6ca6970,0.3262621227671012
268d48d0247f055ce2ebdd47cd5d1d3ec45246dc,420.1433067869414
4485f973590cff61be5ec78cb3032d5fdf25b809,0.3262621227671012
afd0fa3f3fc672e3c5d6c21173b5ba3b8caa5c8e,459.424764117973
e2252b8e020cdf19b796baeb7b2c7b000a7bfb87,0.3262621227671012
8288badec4740382dbf7c33e4095cd4db0021bf7,411.149393922465
5e139289eb167622f915eea3d1d6e49d15d1c873,487.23274771757616
fc050b2c8fa3446890fe1418332352177dd34506,447.2813765488584
8f309746992f374b4c2ea88f171233a9469ba649,444.99166476614965
ba1d192a71d5ac1a0b9a30bf3c80ef9dc59fefa2,466.7223573241402
